supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,morphology_group,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,candidate_label,brain_index,from_relays
80786204936719730,720575940641278965,147654,49771,3114,150616.0,42344.0,5175.0,6370329.0,efferent,descending,,,DNp43,CL332,DM6_central2,CM3_central2,,acetylcholine,0.9144966531863932,,,right,CV,fw002372,FBbt_00047517,,DNp43,130591,171.0
79309904552519637,720575940620300308,126507,70522,4373,141040.0,89776.0,2454.0,5871996.0,efferent,descending,,,DNg97,,MX3,MX3,,acetylcholine,0.8039073786575108,,,right,CV,fw000351,FBbt_00047516,,DNg97,42812,170.0
78253273744252038,720575940623781127,110817,53903,3469,107304.0,55320.0,5479.0,3076227.0,efferent,descending,,,DNp103,PVLP119,putative_primary,putative_primary,,acetylcholine,0.6590351889792523,,,left,CV,fw035816,FBbt_00047517,,DNp103,62546,167.0
79027467570308338,720575940618440000,122530,56192,4905,113488.0,47432.0,5295.0,3054737.0,efferent,descending,,,,DNp18,putative_primary,putative_primary,,acetylcholine,0.4058895803077069,,,left,CV,fw036973,FBbt_00047651,,DNp18,35121,163.0
77760692736304255,720575940627750216,103976,54802,5023,102800.0,52480.0,5381.0,2483986.0,efferent,descending,,,DNpe031,PVLP116,putative_primary,putative_primary,,glutamate,0.5328299379048115,,,left,CV,fw034598,FBbt_00047517,,DNpe031,84202,158.0
81208623762116907,720575940627949589,153768,52048,5053,153768.0,52048.0,5053.0,6389163.0,efferent,descending,,,,DNp18,putative_primary,putative_primary,,acetylcholine,0.4858456454953332,,,right,CV,fw000531,FBbt_00047651,,DNp18,85369,157.0
78604636428606863,720575940631122191,116332,47706,3404,118280.0,50328.0,5640.0,3703469.0,efferent,descending,,,DNp43,CL332,DM6_central2,CM3_central2,,acetylcholine,0.919924263292366,,,left,CV,fw036292,FBbt_00047517,,DNp43,102366,156.0
80504661441870543,720575940614236200,143814,47759,4644,140632.0,47896.0,4995.0,5721511.0,efferent,descending,,,DNpe016,PS211,PSp2,CM5,,acetylcholine,0.8977169626892635,,,right,CV,fw035944,FBbt_00047517,,DNpe016,19718,155.0
78748191348306520,720575940626730883,118592,89448,2817,118592.0,89448.0,2817.0,3822625.0,efferent,descending,,,DNg97,,MX3,MX3,,acetylcholine,0.7977818935960754,,,left,CV,fw035696,FBbt_00047516,,DNg97,78013,155.0
81631454165664627,720575940648636292,160048,61384,994,160048.0,61384.0,994.0,6850683.0,efferent,descending,,,DNb09,DNb01,putative_primary,putative_primary,,glutamate,0.5860617245992497,,,right,CV,fw010044,FBbt_00047513,,DNb09,136405,149.0
78745786233829413,720575940624801771,118096,52921,3358,117576.0,48712.0,5538.0,3672826.0,efferent,descending,,,DNpe040,CL320,putative_primary,putative_primary,,acetylcholine,0.8373639476180214,,,left,CV,fw000324,FBbt_00047517,,DNpe040,68180,148.0
81701686007719952,720575940621554112,160720,59720,5068,160720.0,59720.0,5068.0,6863482.0,efferent,descending,,,DNpe031,PVLP116,putative_primary,putative_primary,,glutamate,0.4684379003911617,,,right,CV,fw035379,FBbt_00047517,,DNpe031,49869,142.0
78676173537828961,720575940627139530,116879,64542,4214,105072.0,36336.0,1709.0,2398451.0,efferent,descending,,,DNae002,DNa04,WEDd1,DALd,,acetylcholine,0.7512410546899679,,,left,CV,fw035300,FBbt_00047512,,DNae002,80537,141.0
81067198742877163,720575940620380449,152035,41995,2086,157304.0,40488.0,1040.0,6722941.0,efferent,descending,,,DNae002,DNa04,WEDd1,DALd,,acetylcholine,0.7797306490608501,,,right,CV,fw000698,FBbt_00047512,,DNae002,43202,139.0
77760692736305554,720575940634750871,103877,54809,5022,101464.0,53088.0,5403.0,2483331.0,efferent,descending,,,DNpe031,PVLP116,putative_primary,putative_primary,,glutamate,0.5210950919229722,,,left,CV,fw035267,FBbt_00047517,,DNpe031,115971,133.0
80856298937857418,720575940605702944,149298,45623,4612,149624.0,45032.0,5101.0,6369614.0,efferent,descending,,,DNpe040,CL320,putative_primary,putative_primary,,acetylcholine,0.8622733806207359,,,right,CV,fw008887,FBbt_00047517,,DNpe040,2094,117.0
81349361317042346,720575940617809181,155808,52648,5169,155808.0,52648.0,5169.0,6389705.0,efferent,descending,,,DNp69,CL304,SMPpv2_ventral,CP1_ventral,,acetylcholine,0.8398318445259481,,,right,CV,fw002465,FBbt_00047517,,DNp69,32330,113.0
81631248544105787,720575940622843530,160368,58104,5099,160368.0,58104.0,5099.0,6863465.0,efferent,descending,,,DNpe031,PVLP116,putative_primary,putative_primary,,glutamate,0.4583511789856723,,,right,CV,fw008185,FBbt_00047517,,DNpe031,57279,109.0
81067198742871711,720575940620711334,152486,41995,2086,155816.0,42864.0,804.0,6363885.0,efferent,descending,,,,DNa09,WEDd1,DALd,,acetylcholine,0.7105630982539142,,,right,CV,fw013301,FBbt_00047580,,DNa09,45064,105.0
79026917747416382,720575940623556755,122204,48246,4429,130056.0,58144.0,4615.0,4602901.0,efferent,descending,,,DNpe016,PS211,PSp2,CM5,,acetylcholine,0.9204517333269754,,,left,CV,fw036003,FBbt_00047517,,DNpe016,61465,105.0
78252792976075838,720575940634458719,110984,47144,5348,110984.0,47144.0,5348.0,3053796.0,efferent,descending,,,DNpe056,PVLP146,putative_primary,putative_primary,,acetylcholine,0.9138241317990548,,,left,CV,fw036478,FBbt_00047517,,DNpe056,115272,104.0
78323367677140648,720575940641173632,111660,50613,3619,111728.0,52880.0,5370.0,3081249.0,efferent,descending,,,DNp69,CL304,SMPpv2_ventral,CP1_ventral,,acetylcholine,0.8574037026612119,,,left,CV,fw036295,FBbt_00047517,,DNp69,130484,102.0
78746129897978177,720575940634140883,118377,58368,3617,100976.0,41072.0,1964.0,2387711.0,efferent,descending,,,,DNa09,WEDd1,DALd,,acetylcholine,0.6117484847355326,,,left,CV,fw011258,FBbt_00047580,,DNa09,114492,81.0
78182767560986243,720575940624349993,110475,51941,3413,107672.0,49272.0,5428.0,3052210.0,efferent,descending,,,DNp70,CL305,SMPpv2_ventral,CP1_ventral,,acetylcholine,0.7165365293357392,,,left,CV,fw014374,FBbt_00047517,,DNp70,65912,80.0
80434223978209278,720575940621157645,143051,47168,4644,132456.0,49704.0,4848.0,5069254.0,efferent,descending,,,DNpe024,CL325,PSp2,CM5,,acetylcholine,0.883425101110251,,,right,CV,fw035493,FBbt_00047517,,DNpe024,47652,73.0
78112124072961197,720575940607378633,108637,48295,4323,106848.0,49408.0,5316.0,2492121.0,efferent,descending,,,DNpe039,CL306,SMPpv2_ventral,CP1_ventral,,acetylcholine,0.868252637230223,,,left,CV,fw001836,FBbt_00047517,,DNpe039,4613,72.0
81208280164850344,720575940632900665,153800,47280,5126,153800.0,47280.0,5126.0,6371086.0,efferent,descending,,,DNpe022,PS271,PSp3,DPMl1,,acetylcholine,0.9296935548026902,,,right,CV,fw025599,FBbt_00047517,,DNpe022,110519,68.0
80645398863360437,720575940635552948,146202,47830,4338,144088.0,50272.0,5288.0,5752654.0,efferent,descending,,,DNpe037,CL338,DM6_central2,CM3_central2,,acetylcholine,0.906162909750736,,,right,CV,fw034749,FBbt_00047517,,DNpe037,118139,67.0
80575030186145515,720575940610199781,144352,47784,4719,144352.0,47784.0,4719.0,5723409.0,efferent,descending,,,DNp102,PS212,PSp2,CM5,,acetylcholine,0.6688188140130986,,,right,CV,fw035173,FBbt_00047517,,DNp102,8720,66.0
81701617354774514,720575940619038493,161184,58664,5166,161184.0,58664.0,5166.0,6863558.0,efferent,descending,,,DNpe042,CL262,putative_primary,putative_primary,,acetylcholine,0.7639681587525909,,,right,CV,fw003299,FBbt_00047517,,DNpe042,37567,65.0
78956823746742875,720575940619486891,121453,52597,3266,125264.0,49848.0,5134.0,4533683.0,efferent,descending,,,,DNp13,PSp2,CM5,,acetylcholine,0.5701050393683789,,,left,CV,fw029210,"FBbt_00047646, FBbt_00049942",,DNp13,39220,65.0
81700792654329141,720575940626806046,161016,46096,4944,161016.0,46096.0,4944.0,6825201.0,efferent,descending,,,DNpe039,CL306,SMPpv2_ventral,CP1_ventral,,acetylcholine,0.8364244181041377,,,right,CV,fw033532,FBbt_00047517,,DNpe039,78463,64.0
80434223978206620,720575940625295339,142778,46900,4644,135728.0,45864.0,4752.0,5034418.0,efferent,descending,,,,DNp13,PSp2,CM5,,acetylcholine,0.4889012539347714,,,right,CV,fw036875,"FBbt_00047646, FBbt_00049942",,DNp13,70751,63.0
79026849094838290,720575940638637501,122371,47138,4791,123680.0,45728.0,4864.0,4498009.0,efferent,descending,,,DNp102,PS212,PSp2,CM5,,acetylcholine,0.6355092985215856,,,left,CV,fw035062,FBbt_00047517,,DNp102,125253,60.0
79238642320801221,720575940637323071,124854,57472,3230,113400.0,52480.0,5510.0,3082964.0,intrinsic,central,,,,VES071,putative_primary,putative_primary,,acetylcholine,0.7946615058130528,,,left,,fw033834,FBbt_20003537,,VES071,122255,56.0
78535092317951076,720575940629327659,115124,59902,3213,101328.0,42752.0,2106.0,2434497.0,efferent,descending,,,,DNa02,WEDd1,DALd,,acetylcholine,0.7941235871987472,,,left,CV,fw003628,FBbt_00047573,,DNa02,92992,56.0
81067198742876030,720575940623019544,152207,42185,2086,152600.0,47544.0,723.0,6362583.0,efferent,descending,,,DNa11,VES008,WEDd1,DALd,,acetylcholine,0.7457326212316912,,,right,CV,fw036762,FBbt_00047512,,DNa11,58273,55.0
81137567487051293,720575940604737708,153016,42562,2086,163432.0,42464.0,1075.0,6816778.0,efferent,descending,,,,DNa02,WEDd1,DALd,,acetylcholine,0.7908463208967288,,,right,CV,fw000695,FBbt_00047573,,DNa02,904,55.0
81419592555610217,720575940618314897,157400,50352,5000,157400.0,50352.0,5000.0,6845162.0,efferent,descending,,,DNp70,CL305,SMPpv2_ventral,CP1_ventral,,acetylcholine,0.7784009757974526,,,right,CV,fw035144,FBbt_00047517,,DNp70,34615,54.0
78816498575193012,720575940611735514,119434,58004,3192,105024.0,43640.0,1576.0,2440647.0,efferent,descending,,,DNa11,VES008,WEDd1,DALd,,acetylcholine,0.7509317507724427,,,left,CV,fw035929,FBbt_00047512,,DNa11,12097,54.0
81067198742872203,720575940630868281,152089,42464,2086,158456.0,43104.0,1121.0,6818199.0,efferent,descending,,,DNae010,PS016,WEDd1,DALd,,acetylcholine,0.5437297186601767,,,right,CV,fw036721,FBbt_00047512,,DNae010,100972,54.0
78816154978066998,720575940612203482,119702,53049,3407,115864.0,50712.0,5544.0,3701861.0,efferent,descending,,,,DNp05,putative_primary,putative_primary,,acetylcholine,0.844787744563374,,,left,CV,fw035171,FBbt_00047638,,DNp05,13372,53.0
80223873392031025,720575940623262652,139534,58642,2995,150024.0,51520.0,5117.0,6388713.0,intrinsic,central,,,,VES071,putative_primary,putative_primary,,acetylcholine,0.7985228448320564,,,right,,fw018417,FBbt_20003537,,VES071,59741,53.0
81067198742878447,720575940625447994,152338,41824,2086,159728.0,41968.0,936.0,6814511.0,intrinsic,central,,,,VES007,AOTUv1_ventral,DALcm2_ventral,,acetylcholine,0.8439425369701179,,,right,,fw032502,FBbt_20003473,,VES007,71499,51.0
80997105212329313,720575940617245652,150728,46456,4764,150728.0,46456.0,4764.0,6370172.0,efferent,descending,,,DNp55,WED180,putative_primary,putative_primary,,acetylcholine,0.8797752867716361,,,right,CV,fw035080,FBbt_00047517,,DNp55,30134,47.0
78394286177336523,720575940615798470,113305,58009,3809,110016.0,46520.0,5533.0,3053400.0,efferent,descending,,,DNpe022,PS271,PSp3,DPMl1,,acetylcholine,0.9363543778196968,,,left,CV,fw035821,FBbt_00047517,,DNpe022,25038,45.0
80435735471524574,720575940608402524,142576,69805,2371,144488.0,74736.0,871.0,5814022.0,efferent,descending,,,DNbe006,,putative_primary,putative_primary,,acetylcholine,0.91316987022806,,,right,CV,fw035114,FBbt_00047513,,DNbe006,5975,42.0
80155497579451917,720575940622996579,139085,88642,3260,137816.0,91568.0,4165.0,5460458.0,efferent,descending,,,DNg40,5813056435,MX3,MX3,,glutamate,0.5324100297283929,,,right,CV,fw039278,FBbt_00047632,,DNg40,58111,42.0
78817048465137926,720575940651341558,119294,66738,4185,104608.0,40808.0,1981.0,2398355.0,efferent,descending,,,DNae010,PS016,WEDd1,DALd,,acetylcholine,0.5971652786102315,,,left,CV,fw012648,FBbt_00047512,,DNae010,137016,42.0
81067198742874678,720575940644438551,151954,42284,2086,157176.0,42952.0,1034.0,6813861.0,efferent,descending,,,DNa01,VES006,WEDd1,DALd,,acetylcholine,0.7359791570482389,,,right,CV,fw028858,FBbt_00047572,,DNa01,133149,41.0
80574961198599064,720575940631499832,144326,47548,2951,150056.0,46328.0,4999.0,6369794.0,efferent,descending,,,DNpe050,CL341,DM6_central1,CM3_central1,,acetylcholine,0.8818375215166878,,,right,CV,fw035956,FBbt_00047517,,DNpe050,104276,39.0
78607041744763174,720575940622633716,115789,82909,4580,103176.0,76072.0,4106.0,2694579.0,efferent,descending,,,DNge041,,LB7__prim,LB7__prim,LB7__prim__5,acetylcholine,0.8820780662568777,,,left,CV,fw020958,FBbt_00047516,,DNge041,56088,37.0
78814780722383139,720575940611935254,119432,32936,4153,119432.0,32936.0,4153.0,3588568.0,intrinsic,central,,,,VES057,putative_primary,putative_primary,,acetylcholine,0.814635211120407,,,left,,fw009810,FBbt_20003523,,VES057,12641,33.0
80154260293395445,720575940632539788,138264,70096,811,138264.0,70096.0,811.0,5232256.0,efferent,descending,,,DNbe001,PS103,putative_primary,putative_primary,,acetylcholine,0.5678069222345702,,,right,CV,fw002544,FBbt_00047513,,DNbe001,108939,33.0
80362686868784894,720575940644928547,142240,29760,3711,142240.0,29760.0,3711.0,5629725.0,intrinsic,central,,,,VES057,putative_primary,putative_primary,,acetylcholine,0.7700045636618199,,,right,,fw034274,FBbt_20003523,,VES057,133704,32.0
78887348422720558,720575940632804435,120751,65266,3680,106752.0,33888.0,1724.0,2399098.0,intrinsic,central,,,,VES005,putative_primary,putative_primary,,acetylcholine,0.908634034386782,,,left,,fw000901,FBbt_20003471,,VES005,110109,32.0
77971867486689037,720575940624426680,107148,55441,3268,100816.0,53608.0,5535.0,2483114.0,efferent,descending,,,DNp45,PVLP117,putative_primary,putative_primary,,acetylcholine,0.870864885534915,,,left,CV,fw035363,FBbt_00047517,,DNp45,66337,30.0
82123417369194151,720575940625062325,167718,52393,4484,173640.0,45776.0,5022.0,7379536.0,intrinsic,visual_projection,,,LTe24,543702551,VPNp&v1_posterior,BLP1_posterior,,acetylcholine,0.889344345013408,,,right,,fw031623,,,LTe24,69705,28.0
78816705002248517,720575940629866283,118960,61304,5421,118960.0,61304.0,5421.0,3728025.0,efferent,descending,,,DNpe017,1406000196,putative_primary,putative_primary,,acetylcholine,0.4012609333496901,,,left,CV,fw036043,FBbt_00047517,,DNpe017,95682,28.0
78746610935008818,720575940631759663,118687,65314,4104,102456.0,42968.0,1901.0,2436082.0,efferent,descending,,,DNa15,PS017,WEDd1,DALd,,acetylcholine,0.717788763377149,,,left,CV,fw035767,FBbt_00047512,,DNa15,105475,27.0
81842148684788610,720575940617280657,163168,55160,5252,163168.0,55160.0,5252.0,6849632.0,efferent,descending,,,DNp45,PVLP117,putative_primary,putative_primary,,acetylcholine,0.8743499834465485,,,right,CV,fw035573,FBbt_00047517,,DNp45,30247,27.0
78886386551844882,720575940623274966,120584,51672,5523,120584.0,51672.0,5523.0,3705498.0,efferent,descending,,,DNpe037,CL338,DM6_central2,CM3_central2,,acetylcholine,0.8960600548513019,,,left,CV,fw033177,FBbt_00047517,,DNpe037,59797,27.0
81067611395659765,720575940634763877,152280,47776,4914,152280.0,47776.0,4914.0,6370773.0,intrinsic,visual_projection,,,LTe65,PS179,PSp3,DPMl1,PSp3__1,acetylcholine,0.8950727468419357,,,right,,fw019002,FBbt_20001934,,LTe65,116003,26.0
79380547772145494,720575940624982823,127520,74424,1475,127520.0,74424.0,1475.0,4668239.0,efferent,descending,,,DNbe006,,putative_primary,putative_primary,,acetylcholine,0.9386069260240288,,,left,CV,fw034322,FBbt_00047513,,DNbe006,69200,25.0
78746267203268193,720575940630607738,118496,60359,3023,105144.0,44824.0,1741.0,2440799.0,efferent,descending,,,DNae007,VES009,WEDd1,DALd,,acetylcholine,0.7478438921458297,,,left,CV,fw036053,FBbt_00047512,,DNae007,99517,24.0
78041068134100775,720575940639789475,107871,37913,4406,104528.0,45808.0,5443.0,2453619.0,efferent,descending,,,DNp64,CL137,SMPpv2_dorsal,CP1_dorsal,,acetylcholine,0.9690470695999216,,,left,CV,fw036033,FBbt_00047517,,DNp64,127891,24.0
80436078934889057,720575940629041879,142808,74672,1432,142808.0,74672.0,1432.0,5819514.0,efferent,descending,,,,DNb06,putative_primary,putative_primary,,acetylcholine,0.6215920469833003,,,right,CV,fw036626,FBbt_00047587,,DNb06,91598,23.0
79237474291471222,720575940610652002,125520,39920,5090,125520.0,39920.0,5090.0,4421161.0,intrinsic,central,,,,VES053,putative_primary,putative_primary,,acetylcholine,0.923620520511118,,,left,,fw007472,FBbt_20003519,,VES053,9593,23.0
78745786233511731,720575940604165856,118144,53495,3115,104712.0,38464.0,1591.0,2398409.0,intrinsic,central,,,,VES007,AOTUv1_ventral,DALcm2_ventral,,acetylcholine,0.8359839267571136,,,left,,fw028312,FBbt_20003473,,VES007,511,22.0
78816223697597960,720575940615092019,118899,54298,3439,104184.0,53712.0,5404.0,2487418.0,efferent,descending,,,DNpe042,CL262,putative_primary,putative_primary,,acetylcholine,0.7522702663473464,,,left,CV,fw035053,FBbt_00047517,outlier_seg,DNpe042,22613,22.0
79449404687270218,720575940632868051,128912,52576,1046,128912.0,52576.0,1046.0,4521892.0,efferent,descending,,,DNbe001,PS103,putative_primary,putative_primary,,acetylcholine,0.6659683866303248,,,left,CV,fw023857,FBbt_00047513,,DNbe001,110386,22.0
77127855074881992,720575940644496288,94704,61936,4925,92760.0,71760.0,3654.0,2122510.0,intrinsic,visual_projection,,,LTe21,,,,,acetylcholine,0.8734698663330459,,,left,,fw035320,,,LTe21,133199,21.0
78817804312380948,720575940626901136,119585,78193,3735,131408.0,90280.0,4148.0,4708364.0,efferent,descending,,,DNg40,5813056435,MX3,MX3,,glutamate,0.5189221212166518,,,left,CV,fw004374,FBbt_00047632,,DNg40,79051,20.0
80577160490217945,720575940628582607,144735,80251,4957,140304.0,89248.0,4737.0,5872900.0,efferent,descending,,,DNg01_b,,LB12,LB12,LB12__1,acetylcholine,0.7549827054466665,,,right,CV,fw025205,FBbt_00047593,,DNg01_b,89055,20.0
76635823420425830,720575940620813989,87544,69504,3581,87544.0,69504.0,3581.0,1940028.0,intrinsic,visual_projection,,,LTe20,,,,,acetylcholine,0.8793413322712179,,,left,,fw034804,,,LTe20,45653,20.0
79591654407221452,720575940612488341,130890,74993,4422,164640.0,44680.0,4838.0,7084194.0,efferent,descending,,,DNpe045,DNp23,SMPpv2_dorsal,CP1_dorsal,,acetylcholine,0.9368780116381956,,,right,CV,fw035862,FBbt_00047517,,DNpe045,14249,20.0
80506310172581168,720575940638227253,143336,72800,674,143336.0,72800.0,674.0,5782108.0,intrinsic,central,,,,VES022,PSa1,BAmv2,PSa1__0,gaba,0.7849827942650489,,,right,,fw026619,FBbt_20003488,,VES022,124348,19.0
80997517596266127,720575940626009852,150520,51880,5257,150520.0,51880.0,5257.0,6393897.0,efferent,descending,,,,DNp05,putative_primary,putative_primary,,acetylcholine,0.7525844416366541,,,right,CV,fw034994,FBbt_00047638,,DNp05,74399,19.0
81067198742888824,720575940624434323,151588,41736,2086,155008.0,32472.0,1254.0,6305831.0,intrinsic,central,,,,VES005,putative_primary,putative_primary,,acetylcholine,0.9052994635225746,,,right,,fw037188,FBbt_20003471,,VES005,66381,19.0
76281987102830709,720575940620455408,82816,40560,5385,82816.0,40560.0,5385.0,1768639.0,intrinsic,visual_projection,,,LTe04,1596811105,,,,acetylcholine,0.95033614850489,,,left,,fw030701,,,LTe04,43553,19.0
79027123838462477,720575940642894628,122437,51236,3719,113360.0,48808.0,5444.0,3054748.0,efferent,descending,,,,DNp34,putative_primary,putative_primary,,acetylcholine,0.9170540780283226,,,left,CV,fw001041,FBbt_00047667,,DNp34,131949,18.0
81771779739098473,720575940629777018,162659,55245,3607,156184.0,61392.0,5308.0,6413942.0,efferent,descending,,,,DNp11,putative_primary,putative_primary,,acetylcholine,0.7177241783094502,,,right,CV,fw006869,FBbt_00047644,,DNp11,95216,17.0
78674936654572036,720575940629428215,117136,46686,4855,117264.0,47112.0,5245.0,3672632.0,efferent,descending,,,DNpe002,VES068,putative_primary,putative_primary,,acetylcholine,0.8942346974189016,,,left,CV,fw035309,FBbt_00047517,,DNpe002,93504,17.0
78534199233127077,720575940643347616,114848,46304,5219,114848.0,46304.0,5219.0,3055237.0,efferent,descending,,,DNp55,WED180,putative_primary,putative_primary,,acetylcholine,0.8641001204615006,,,left,CV,fw010822,FBbt_00047517,,DNp55,132266,17.0
81067198742887834,720575940615043222,152176,42049,2086,155464.0,41488.0,867.0,6363685.0,efferent,descending,,,DNae007,VES009,WEDd1,DALd,,acetylcholine,0.7663430698489648,,,right,CV,fw013285,FBbt_00047512,,DNae007,22415,17.0
77057829794041114,720575940631255100,93616,67096,4005,93616.0,67096.0,4005.0,2122816.0,intrinsic,visual_projection,,,LTe17,1252116913,,,,glutamate,0.5132256247767571,,,left,,fw032305,,,LTe17,103068,17.0
77409536209675083,720575940633324627,99048,64632,4643,99048.0,64632.0,4643.0,2537062.0,intrinsic,visual_projection,,,LTe12,,,,,acetylcholine,0.8154487842319205,,,left,,fw034291,,,LTe12,112085,16.0
80222224258637811,720575940627447068,140032,33520,3897,140032.0,33520.0,3897.0,5657627.0,intrinsic,central,,,,VES054,putative_primary,putative_primary,,acetylcholine,0.8667560385553735,,,right,,fw033200,FBbt_20003520,,VES054,82511,16.0
79307499370759941,720575940636479863,126584,34448,4299,126584.0,34448.0,4299.0,4422014.0,efferent,descending,,,DNpe013,PS168,putative_primary,putative_primary,,acetylcholine,0.9330379404949152,,,left,CV,fw035464,FBbt_00047517,,DNpe013,120361,16.0
80997311370773544,720575940627069712,151320,49016,4788,151320.0,49016.0,4788.0,6370519.0,intrinsic,visual_projection,,,LTe65,PS179,PSp3,DPMl1,PSp3__1,acetylcholine,0.8425065202774781,,,right,,fw006774,FBbt_20001934,,LTe65,80091,16.0
81279061225783482,720575940629155227,154696,53432,5084,154696.0,53432.0,5084.0,6389399.0,efferent,descending,,,DNpe021,CL307,SMPpv2_ventral,CP1_ventral,,acetylcholine,0.8263188401913814,,,right,CV,fw004412,FBbt_00047517,,DNpe021,92174,16.0
77479217893370761,720575940619138373,99344,54480,5717,99344.0,54480.0,5717.0,2482558.0,intrinsic,visual_projection,,,LTe19,,,,,acetylcholine,0.9315233551047932,,,left,,fw034086,,,LTe19,37985,15.0
